2021-05-05;Irmãos enfrentam meses de prisões provisória e domiciliar com ajuda da oração, do estudo e da Bíblia;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3os-enfrentam-meses-de-pris%C3%B5es-provis%C3%B3ria-e-domiciliar-com-ajuda-da-ora%C3%A7%C3%A3o-do-estudo-e-da-B%C3%ADblia/
2021-05-05;Duas irmãs da Rússia podem ser condenadas após ficarem quase um ano em detenção e em prisão domiciliar;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Duas-irm%C3%A3s-da-R%C3%BAssia-podem-ser-condenadas-ap%C3%B3s-ficarem-quase-um-ano-em-deten%C3%A7%C3%A3o-e-em-pris%C3%A3o-domiciliar/
2021-05-05;Quatro irmãos em Smolensk enfrentam com coragem perseguição intensa e prisão por causa de sua fé;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Quatro-irm%C3%A3os-em-Smolensk-enfrentam-com-coragem-persegui%C3%A7%C3%A3o-intensa-e-pris%C3%A3o-por-causa-de-sua-f%C3%A9/
2021-05-04;Três irmãos de Lipetsk são julgados por causa de sua fé depois de ficar 331 dias presos;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Tr%C3%AAs-irm%C3%A3os-de-Lipetsk-s%C3%A3o-julgados-por-causa-de-sua-f%C3%A9-depois-de-ficar-331-dias-presos/
2021-05-04;Oração e cânticos do Reino ajudaram o irmão Anton Ostapenko durante prisão provisória;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Ora%C3%A7%C3%A3o-e-c%C3%A2nticos-do-Reino-ajudaram-o-irm%C3%A3o-Anton-Ostapenko-durante-pris%C3%A3o-provis%C3%B3ria/
2021-05-03;Novo cântico para o congresso regional de 2021 está disponível;https://www.jw.org/pt/Novidades/Novo-c%C3%A2ntico-para-o-congresso-regional-de-2021-est%C3%A1-dispon%C3%ADvel/
2021-05-03;Olhar com fé;https://www.jw.org/pt/biblioteca/musica-canticos/clipes-musicais/olhar-com-fe/
2021-05-03;Defendendo a liberdade religiosa em comunidades indígenas;https://www.jw.org/pt/biblioteca/series/como-seus-donativos-sao-usados/Defendendo-a-liberdade-religiosa-em-comunidades-ind%C3%ADgenas/
2021-04-28;Celebração de 2021 — Presos assistem a discurso da Celebração por videoconferência em prisão da Romênia;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/romenia/Celebra%C3%A7%C3%A3o-de-2021-Presos-assistem-a-discurso-da-Celebra%C3%A7%C3%A3o-por-videoconfer%C3%AAncia-em-pris%C3%A3o-da-Rom%C3%AAnia/
2021-04-28;Cinco irmãos mostram coragem e alegria durante invasões em massa e prisões na cidade de Perm, Rússia;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Cinco-irm%C3%A3os-mostram-coragem-e-alegria-durante-invas%C3%B5es-em-massa-e-pris%C3%B5es-na-cidade-de-Perm-R%C3%BAssia/
2021-04-27;Celebração de 2021 — Venezuela;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/venezuela/Celebra%C3%A7%C3%A3o-de-2021-Venezuela/
2021-04-26;João 14:6 — “Eu sou o caminho, a verdade e a vida”;https://www.jw.org/pt/ensinos-biblicos/textos-biblicos/joao-14-6/
2021-04-22;Celebração de 2021 — Número de pessoas que assistiram à Celebração na Bélgica é o maior registrado em décadas;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/belgica/Celebra%C3%A7%C3%A3o-de-2021-N%C3%BAmero-de-pessoas-que-assistiram-%C3%A0-Celebra%C3%A7%C3%A3o-na-B%C3%A9lgica-%C3%A9-o-maior-registrado-em-d%C3%A9cadas/
2021-04-22;Ciclone Seroja atinge a Indonésia e o Timor-Leste;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mundial/Ciclone-Seroja-atinge-a-Indon%C3%A9sia-e-o-Timor-Leste/
2021-04-22;Celebração de 2021 — Galeria internacional de fotos;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mundial/Celebra%C3%A7%C3%A3o-de-2021-Galeria-internacional-de-fotos/
2021-04-22;Celebração de 2021 — Mianmar;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mianmar/Celebra%C3%A7%C3%A3o-de-2021-Mianmar/
2021-04-22;Celebração de 2021 — Família mundial de Betel;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mundial/Celebra%C3%A7%C3%A3o-de-2021-Fam%C3%ADlia-mundial-de-Betel/
2021-04-22;Irmã Lyudmila Ponomarenko, de 70 anos, continua enfrentando acusação criminal;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3-Lyudmila-Ponomarenko-de-70-anos-continua-enfrentando-acusa%C3%A7%C3%A3o-criminal/
2021-04-20;Julho de 2021;https://www.jw.org/pt/biblioteca/revistas/sentinela-estudo-julho-2021/
2021-04-19;Sociedade Memorial Internacional realiza conferência acadêmica em homenagem aos 70 anos da deportação das Testemunhas de Jeová para a Sibéria;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Sociedade-Memorial-Internacional-realiza-confer%C3%AAncia-acad%C3%AAmica-em-homenagem-aos-70-anos-da-deporta%C3%A7%C3%A3o-das-Testemunhas-de-Jeov%C3%A1-para-a-Sib%C3%A9ria/
2021-04-19;A paz guarda meu coração;https://www.jw.org/pt/biblioteca/musica-canticos/clipes-musicais/a-paz-guarda-meu-coracao/
2021-04-19;Os 12 apóstolos;https://www.jw.org/pt/ensinos-biblicos/criancas/torne-se-amigo-de-jeova/atividades/12-apostolos-aprenda-nome/
2021-04-15;Notícias do jw.org ajudam irmãos do mundo todo a ficar fortes e unidos;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mundial/Not%C3%ADcias-do-jworg-ajudam-irm%C3%A3os-do-mundo-todo-a-ficar-fortes-e-unidos/
2021-04-15;Tradução do Novo Mundo das Escrituras Gregas Cristãs é lançada em mambwe-lungu;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/zambia/Tradu%C3%A7%C3%A3o-do-Novo-Mundo-das-Escrituras-Gregas-Crist%C3%A3s-%C3%A9-lan%C3%A7ada-em-mambwe-lungu/
2021-04-15;Testemunhas de Jeová lançam a Tradução do Novo Mundo revisada em igbo;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/nigeria/Testemunhas-de-Jeov%C3%A1-lan%C3%A7am-a-Tradu%C3%A7%C3%A3o-do-Novo-Mundo-revisada-em-igbo/
2021-04-14;Tribunal russo condena o irmão Aleksandr Shcherbina a três anos de prisão;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Tribunal-russo-condena-o-irm%C3%A3o-Aleksandr-Shcherbina-a-tr%C3%AAs-anos-de-pris%C3%A3o/
2021-04-14;Irmão Anatoliy Vilitkevich continua firme enquanto aguarda veredito;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3o-Anatoliy-Vilitkevich-continua-firme-enquanto-aguarda-veredito/
2021-04-14;Irmã Yekaterina Pegasheva continua leal a Jeová mesmo enfrentando acusação criminal na Rússia;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3-Yekaterina-Pegasheva-continua-leal-a-Jeov%C3%A1-mesmo-enfrentando-acusa%C3%A7%C3%A3o-criminal-na-R%C3%BAssia/
2021-04-14;Lançamento da Tradução do Novo Mundo em cambojano;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/camboja/Lan%C3%A7amento-da-Tradu%C3%A7%C3%A3o-do-Novo-Mundo-em-cambojano/
2021-04-14;Bíblia em áudio: livro de Daniel está disponível on-line;https://www.jw.org/pt/Novidades/audio-gratuito-biblia-daniel/
2021-04-12;Coletiva de imprensa em Moscou lembra os 70 anos da Operação Norte;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Coletiva-de-imprensa-em-Moscou-lembra-os-70-anos-da-Opera%C3%A7%C3%A3o-Norte/
2021-04-12;Irmão Andrey Gubin continua firme mesmo sendo julgado por sua fé;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3o-Andrey-Gubin-continua-firme-mesmo-sendo-julgado-por-sua-f%C3%A9/
2021-04-09;Lançamento do JW Stream–Studio;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/mundial/Lan%C3%A7amento-do-JW-Stream-Studio/
2021-04-09;Os irmãos Aleksandr Bondarchuk e Sergey Yavushkin podem ser condenados depois de passar vários meses em prisão domiciliar;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Os-irm%C3%A3os-Aleksandr-Bondarchuk-e-Sergey-Yavushkin-podem-ser-condenados-depois-de-passar-v%C3%A1rios-meses-em-pris%C3%A3o-domiciliar/
2021-04-09;Tribunal russo viola a liberdade religiosa do irmão Yevgeniy Yegorov;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Tribunal-russo-viola-a-liberdade-religiosa-do-irm%C3%A3o-Yevgeniy-Yegorov/
2021-04-09;Irmã Anastasiya Guzeva pode ser condenada por causa de sua fé;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3-Anastasiya-Guzeva-pode-ser-condenada-por-causa-de-sua-f%C3%A9/
2021-04-07;Irmão Oleg Danilov é condenado a três anos de prisão depois de rápido julgamento;https://www.jw.org/pt/noticias/noticias-testemunhas-jeova/por-regiao/russia/Irm%C3%A3o-Oleg-Danilov-%C3%A9-condenado-a-tr%C3%AAs-anos-de-pris%C3%A3o-depois-de-r%C3%A1pido-julgamento/

